filepath,yhat,label 
Background\5AF234AE.WAV,[[1.]],0
Background\6018361D.WAV,[[1.]],0
Background\5AEB0826.WAV,[[1.]],0
Background\5AE459CD.WAV,[[1.]],0
Background\5B101198.WAV,[[1.]],0
Background\5AD4FE14.WAV,[[1.]],0
Background\5AE9ACEF.WAV,[[1.]],0
Background\600F9FA8.WAV,[[1.]],0
Background\5ADFF2AD.WAV,[[1.]],0
Background\602055B5.WAV,[[1.]],0
Background\5AD16ABC.WAV,[[1.]],0
Background\60208ABA.WAV,[[1.]],0
Background\5AEA1956.WAV,[[1.]],0
Background\5AF15990.WAV,[[1.]],0
Background\601D6782.WAV,[[1.]],0
Background\5B0446E6.WAV,[[1.]],0
Gunshot\5AF0E36D_3c67ee66f-b676-42ae-ab93-fc5e774ce62e385cc1ff-8401-419f-98e7-efb79619213db623ca09-3bf8-4381-9390-b6eea6d9881f.WAV,[[1.]],1
Background\600D1E20.WAV,[[1.]],0
Background\5B001E44.WAV,[[1.]],0
Background\5AF1E1F2.WAV,[[1.]],0
Background\5ACACDB4.WAV,[[1.]],0
Background\5AF19222.WAV,[[1.]],0
Background\5B163A4C.WAV,[[1.]],0
Background\5AEDDAF8.WAV,[[1.]],0
Background\602016FD.WAV,[[1.]],0
Background\6019886E.WAV,[[1.]],0
Background\5ADC0CC9.WAV,[[1.]],0
Gunshot\58FBD4DAc3d6e1b7-7ae7-43b0-bdc1-2660a9d6a1e6.WAV,[[1.]],1
Background\601B2686.WAV,[[1.]],0
Background\6019E38D.WAV,[[1.]],0
Background\5B04115F.WAV,[[1.]],0
Background\60206E3D.WAV,[[1.]],0
Background\60224C9B.WAV,[[1.]],0
Gunshot\5AF0E370_4a71e87f0-b5b2-4595-8ea2-ce3c26bb1bff9c3481ad-fc85-4cf2-b728-ef168e4c78b0cc500fd3-e836-416c-9016-d711a6c8e245.WAV,[[1.]],1
Background\60111E52.WAV,[[1.]],0
Background\601DA959.WAV,[[1.]],0
Background\5B104E3B.WAV,[[1.]],0
Background\601DAC11.WAV,[[1.]],0
Background\5AF9B9CF.WAV,[[1.]],0
Background\5B1061BE.WAV,[[1.]],0
Gunshot\5B6E6CDC_1884f73373-1194-457f-b853-efcf9995aed4e7de9b1e-675b-4f31-9ad0-3b68e929af35b7342fc3-69f5-465c-80f7-e430456dac71.WAV,[[1.]],1
Background\5B0DBFE3.WAV,[[1.]],0
Background\5AE3B6E9.WAV,[[1.]],0
Background\5B0A85C9.WAV,[[1.]],0
Background\5B09A021.WAV,[[1.]],0
Background\5B175092.WAV,[[1.]],0
Background\5B14B9E2.WAV,[[1.]],0
Background\5AEE4048.WAV,[[1.]],0
Background\5B001D74.WAV,[[1.]],0
Background\601EC023.WAV,[[1.]],0
Background\601C8038.WAV,[[1.]],0
Background\5AEFEB9F.WAV,[[1.]],0
Background\60213C2F.WAV,[[1.]],0
Background\5B042D1C.WAV,[[1.]],0
Background\601C69B3.WAV,[[1.]],0
Background\5ACE25B0.WAV,[[1.]],0
Background\5B024D3C.WAV,[[1.]],0
Background\5AEC6254.WAV,[[1.]],0
Background\5AE3DFB0.WAV,[[1.]],0
Background\5B187714.WAV,[[1.]],0
Background\5B1430A5.WAV,[[1.]],0
Background\5B05936A.WAV,[[1.]],0
Background\5AFF0B2E.WAV,[[1.]],0
Background\601F46B0.WAV,[[1.]],0
Background\5AE0DDAC.WAV,[[1.]],0
Background\601EB45E.WAV,[[1.]],0
Background\5AE24E62.WAV,[[1.]],0
Background\601BFE62.WAV,[[1.]],0
Background\5AD4DBA3.WAV,[[1.]],0
Background\5AEE45CE.WAV,[[1.]],0
Background\5B045135.WAV,[[1.]],0
Background\601C5A5E.WAV,[[1.]],0
Background\5B00F552.WAV,[[1.]],0
Background\5AF783F5.WAV,[[1.]],0
Background\5ACBF701.WAV,[[1.]],0
Background\600BF02E.WAV,[[1.]],0
Background\5AD34181.WAV,[[1.]],0
Background\5AFF9E23.WAV,[[1.]],0
Background\5AE572DE.WAV,[[1.]],0
Background\5AF74DC1.WAV,[[1.]],0
Background\5B04FC23.WAV,[[1.]],0
Background\5AC94EB5.WAV,[[1.]],0
Background\5ACC2935.WAV,[[1.]],0
Background\60120648.WAV,[[1.]],0
Background\6015DA5E.WAV,[[1.]],0
Background\5B129A64.WAV,[[1.]],0
Background\601877A6.WAV,[[1.]],0
Background\5AE9AC27.WAV,[[1.]],0
Gunshot\58FBD4015abbbd85-cb95-42cc-9e44-d3dbaa64424a.WAV,[[1.]],1
Background\5AEC89AA.WAV,[[1.]],0
Background\60174B66.WAV,[[1.]],0
Background\5B1BD5FF.WAV,[[1.]],0
Background\5B12A462.WAV,[[1.]],0
Background\5AF09250.WAV,[[1.]],0
Background\601C5CC7.WAV,[[1.]],0
Background\5ACDFB66.WAV,[[1.]],0
Background\5AEC9E6E.WAV,[[1.]],0
Background\5AF096D9.WAV,[[1.]],0
Background\5B001DAA.WAV,[[1.]],0
Background\5AD1E95C.WAV,[[1.]],0
Background\601AC7F2.WAV,[[1.]],0
Background\5ACF2922.WAV,[[1.]],0
Background\601FDED8.WAV,[[1.]],0
Background\5AD883FA.WAV,[[1.]],0
Background\5B129EAC.WAV,[[1.]],0
Background\600F0137.WAV,[[1.]],0
Background\5AC9ABA0.WAV,[[1.]],0
Background\601346FA.WAV,[[1.]],0
Background\5B0BAA78.WAV,[[1.]],0
Background\5AEDDECC.WAV,[[1.]],0
Background\5AD15C3D.WAV,[[1.]],0
Background\601A9FBC.WAV,[[1.]],0
Background\5ADD24FA.WAV,[[1.]],0
Background\5B10319F.WAV,[[1.]],0
Background\5B1CA5C4.WAV,[[1.]],0
Background\5ADF995C.WAV,[[1.]],0
Background\6016101C.WAV,[[1.]],0
Background\60119F07.WAV,[[1.]],0
Background\5AD779A3.WAV,[[1.]],0
Background\601DB770.WAV,[[1.]],0
Background\5AFC2DB7.WAV,[[1.]],0
Background\5ACE64BD.WAV,[[1.]],0
Background\5AE223F4.WAV,[[1.]],0
Background\600CD010.WAV,[[1.]],0
Background\5ACE3256.WAV,[[1.]],0
Background\5AC995D5.WAV,[[1.]],0
Background\5AFB0393.WAV,[[1.]],0
Background\5B032C4D.WAV,[[1.]],0
Background\5AFE1F3D.WAV,[[1.]],0
Background\5ACCFC43.WAV,[[1.]],0
Background\5B0A27E5.WAV,[[1.]],0
Background\601C0E18.WAV,[[1.]],0
Background\5AE7346C.WAV,[[1.]],0
Background\5B0CD1CA.WAV,[[1.]],0
Background\5AEF4847.WAV,[[1.]],0
Background\5AF14BD6.WAV,[[1.]],0
Background\5B15163A.WAV,[[1.]],0
Gunshot\5B6E6CD9_17d8b6c431-d2fe-47d9-b82e-d81167a2b2c51033102a-4d0d-4a5e-84e0-6aa44f0cadb327bbdffb-5fd5-4821-bd35-bae91c28d71c.WAV,[[1.]],1
Background\601FFC49.WAV,[[1.]],0
Background\5AEE3FC1.WAV,[[1.]],0
Background\5B10D381.WAV,[[1.]],0
Background\600DFFFA.WAV,[[1.]],0
Background\5ADF249A.WAV,[[1.]],0
Background\600FB1A8.WAV,[[1.]],0
Background\5B17D311.WAV,[[1.]],0
Background\5AE06E31.WAV,[[1.]],0
Background\60120A6F.WAV,[[1.]],0
Background\5AC98801.WAV,[[1.]],0
Background\5ACA0572.WAV,[[1.]],0
Background\5AEDBE3C.WAV,[[1.]],0
Background\5AEE3F1D.WAV,[[1.]],0
Background\5B16BC3E.WAV,[[1.]],0
Background\5ACFCCA7.WAV,[[1.]],0
Background\60203842.WAV,[[1.]],0
Background\5B0AC604.WAV,[[1.]],0
Background\5B194D85.WAV,[[1.]],0
Background\5B1AA00E.WAV,[[1.]],0
Background\5B059078.WAV,[[1.]],0
Background\5AE733D2.WAV,[[1.]],0
Gunshot\5B579A58_2815365940-96fe-455e-8c44-24b66e8883e10c08fee9-1b3c-4c5f-83bb-f89a072a97700726260d-7adc-48ae-ac53-ee3d3ee7d897.WAV,[[1.]],1
Background\60209BD8.WAV,[[1.]],0
Background\601F06B6.WAV,[[1.]],0
Gunshot\5B5F2556_757b4cad2-0c47-4087-97ab-f3dd0dd8fa16b49bf955-2e95-4b8c-9a1b-052081e9b85b05a50ff5-a154-4178-926d-626670721516.WAV,[[1.]],1
Background\5B134C34.WAV,[[1.]],0
Background\60110525.WAV,[[1.]],0
Background\5B0488A5.WAV,[[1.]],0
Background\5B0C5DD7.WAV,[[1.]],0
Background\601A0366.WAV,[[1.]],0
Background\6019974D.WAV,[[1.]],0
Background\601C7386.WAV,[[1.]],0
Background\5AD7B0F6.WAV,[[1.]],0
Background\60204680.WAV,[[1.]],0
Background\5AF1E5F8.WAV,[[1.]],0
Background\5AE68853.WAV,[[1.]],0
Background\5AEC884B.WAV,[[1.]],0
Background\5AFC20D3.WAV,[[1.]],0
Background\5AF86713.WAV,[[1.]],0
Background\5AE2104D.WAV,[[1.]],0
Background\5B16E162.WAV,[[1.]],0
Background\6010FF4E.WAV,[[1.]],0
Background\5B168BEC.WAV,[[1.]],0
Background\5AD8DAA0.WAV,[[1.]],0
Background\5B01360E.WAV,[[1.]],0
Background\5B10465C.WAV,[[1.]],0
Background\5B004514.WAV,[[1.]],0
Gunshot\58FBDC00a967f673-aaa0-4029-a140-574678ec182b.WAV,[[1.]],1
Background\5AE4B05B.WAV,[[1.]],0
Background\5AF12FED.WAV,[[1.]],0
Background\5B1295CE.WAV,[[1.]],0
Background\5ACDA569.WAV,[[1.]],0
Background\5B12EE88.WAV,[[1.]],0
Background\60141535.WAV,[[1.]],0
Background\5AF9B9F5.WAV,[[1.]],0
Background\5B1C2943.WAV,[[1.]],0
Background\5AF57575.WAV,[[1.]],0
Background\5B0D3C1B.WAV,[[1.]],0
Background\5AE9B04C.WAV,[[1.]],0
Background\5AF3E278.WAV,[[1.]],0
Background\5ADC3BC0.WAV,[[1.]],0
Background\601DBE64.WAV,[[1.]],0
Background\5AECB2CE.WAV,[[1.]],0
Background\6015CECF.WAV,[[1.]],0
Background\5AEFEFAA.WAV,[[1.]],0
Background\5AF0B1D7.WAV,[[1.]],0
Background\5ADA27A6.WAV,[[1.]],0
Background\60112CB2.WAV,[[1.]],0
Background\601D3AF5.WAV,[[1.]],0
Background\5B018E9B.WAV,[[1.]],0
Background\5B17C8F7.WAV,[[1.]],0
Background\5AE9AC0B.WAV,[[1.]],0
Background\5B1C1A30.WAV,[[1.]],0
Background\601F3836.WAV,[[1.]],0
Background\5AF37290.WAV,[[1.]],0
Background\60209693.WAV,[[1.]],0
Background\6014835B.WAV,[[1.]],0
Background\6017DE4D.WAV,[[1.]],0
Background\5B08B267.WAV,[[1.]],0
Background\5B181781.WAV,[[1.]],0
Background\5AEE1054.WAV,[[1.]],0
Background\5B0DCF72.WAV,[[1.]],0
Background\6017F13B.WAV,[[1.]],0
Background\5B129D6D.WAV,[[1.]],0
Background\60188016.WAV,[[1.]],0
Background\5B0B38C2.WAV,[[1.]],0
Background\5AFA38A2.WAV,[[1.]],0
Background\5B16C9AB.WAV,[[1.]],0
Background\5B031C6C.WAV,[[1.]],0
Background\600F6598.WAV,[[1.]],0
Background\5ACA0547.WAV,[[1.]],0
Background\5AEDE4A1.WAV,[[1.]],0
Gunshot\5B5F2559_86e0c2723-c758-4be8-ab05-6dc9c633636edabab6da-2c6d-422d-bc0e-83a720223bae6e033f8a-4d6d-47d6-8f89-be81820eca93.WAV,[[1.]],1
Background\60219A29.WAV,[[1.]],0
Background\601B7871.WAV,[[1.]],0
Background\5B0D1C98.WAV,[[1.]],0
Background\6011DC06.WAV,[[1.]],0
Background\5AD7DD2D.WAV,[[1.]],0
Background\60159B45.WAV,[[1.]],0
Background\5AC9AF21.WAV,[[1.]],0
Background\6015C6C3.WAV,[[1.]],0
Background\5AFEF5B9.WAV,[[1.]],0
Background\60104300.WAV,[[1.]],0
Background\5AF3A57A.WAV,[[1.]],0
Background\5B0644B1.WAV,[[1.]],0
Background\60180E90.WAV,[[1.]],0
Background\6015E7EF.WAV,[[1.]],0
Background\5AF32015.WAV,[[1.]],0
Background\5AFC3FE0.WAV,[[1.]],0
Background\5AC96A11.WAV,[[1.]],0
Background\5AF2F2D4.WAV,[[1.]],0
Background\5AD905EE.WAV,[[1.]],0
Background\5B0F9049.WAV,[[1.]],0
Background\5B1208D9.WAV,[[1.]],0
Background\5ACE5574.WAV,[[1.]],0
Background\5AEF374A.WAV,[[1.]],0
Background\5B160B1A.WAV,[[1.]],0
Background\5AD3A016.WAV,[[1.]],0
Background\601AC9E3.WAV,[[1.]],0
Background\6011DCD0.WAV,[[1.]],0
Background\5AEF33EF.WAV,[[1.]],0
Background\60141541.WAV,[[1.]],0
Background\5AF23F48.WAV,[[1.]],0
Background\5B05CF20.WAV,[[1.]],0
Background\5B17E224.WAV,[[1.]],0
Background\5B033C4F.WAV,[[1.]],0
Background\5AF7E2EB.WAV,[[1.]],0
Background\5ACE4B93.WAV,[[1.]],0
Background\601D7ED6.WAV,[[1.]],0
Background\60203967.WAV,[[1.]],0
Background\6018E239.WAV,[[1.]],0
Background\60200563.WAV,[[1.]],0
Background\60231088.WAV,[[1.]],0
Background\60174BA1.WAV,[[1.]],0
Background\5AEE3B14.WAV,[[1.]],0
Background\601978B2.WAV,[[1.]],0
Background\5AF2350E.WAV,[[1.]],0
Background\5AFD2BF5.WAV,[[1.]],0
Background\5AEDDFFA.WAV,[[1.]],0
Background\6010F830.WAV,[[1.]],0
Background\5AE21D28.WAV,[[1.]],0
Background\5B083E04.WAV,[[1.]],0
Background\6012ABFD.WAV,[[1.]],0
Background\6015D703.WAV,[[1.]],0
Background\5B0B3F62.WAV,[[1.]],0
Background\5B1E5AF8.WAV,[[1.]],0
Background\5AE0986F.WAV,[[1.]],0
Background\601D9BD9.WAV,[[1.]],0
Background\5AE9AABE.WAV,[[1.]],0
Background\5AEC7A1A.WAV,[[1.]],0
Background\5B11D991.WAV,[[1.]],0
Background\5ADFF10A.WAV,[[1.]],0
Background\5AD3DE80.WAV,[[1.]],0
Background\6013FC70.WAV,[[1.]],0
Gunshot\5B47DB10_25444df178-af5d-4b79-9ef1-a0a4fc2b16945a509a70-170d-43e2-9aa5-843e61ad7c220cf5b449-0fc6-4243-ac7e-2970d9e78fd9.WAV,[[1.]],1
Background\601591A3.WAV,[[1.]],0
Background\5AFB33E2.WAV,[[1.]],0
Background\601EAD37.WAV,[[1.]],0
Background\5AD5DA09.WAV,[[1.]],0
Background\5B1E819C.WAV,[[1.]],0
Background\5AF5D436.WAV,[[1.]],0
Background\5AF38C53.WAV,[[1.]],0
Background\601CC1B9.WAV,[[1.]],0
Background\601D502E.WAV,[[1.]],0
Background\5AC9FD7F.WAV,[[1.]],0
Background\5AD8E164.WAV,[[1.]],0
Background\5AEDBA21.WAV,[[1.]],0
Background\5ADA8781.WAV,[[1.]],0
Background\5AEE1040.WAV,[[1.]],0
Background\5AED32BC.WAV,[[1.]],0
Background\5AF0B58B.WAV,[[1.]],0
Background\5B0B8090.WAV,[[1.]],0
Background\5B01EA86.WAV,[[1.]],0
Background\5B076275.WAV,[[1.]],0
Background\5B10C375.WAV,[[1.]],0
Background\5AEF793A.WAV,[[1.]],0
Background\5B01FBCC.WAV,[[1.]],0
Background\602315D0.WAV,[[1.]],0
Background\601C69AF.WAV,[[1.]],0
Background\601B0739.WAV,[[1.]],0
Background\5AE7AF10.WAV,[[1.]],0
Background\5AE48EEE.WAV,[[1.]],0
Background\60134873.WAV,[[1.]],0
Background\60111DA0.WAV,[[1.]],0
Background\5B2001B5.WAV,[[1.]],0
Background\601B78DA.WAV,[[1.]],0
Background\6021DB85.WAV,[[1.]],0
Background\5AF5D3AD.WAV,[[1.]],0
Background\6012B8FD.WAV,[[1.]],0
Background\5ADFEF51.WAV,[[1.]],0
Background\601CB605.WAV,[[1.]],0
Background\601DC2C9.WAV,[[1.]],0
Background\6022F2DB.WAV,[[1.]],0
Background\601F4238.WAV,[[1.]],0
Background\5AD36D8C.WAV,[[1.]],0
Background\5AF1C333.WAV,[[1.]],0
Background\5AF2435C.WAV,[[1.]],0
Background\5B1759FE.WAV,[[1.]],0
Background\601E1083.WAV,[[1.]],0
Background\5AFB2542.WAV,[[1.]],0
Background\5B05CE12.WAV,[[1.]],0
Background\5AF5AB7B.WAV,[[1.]],0
Background\5B089F26.WAV,[[1.]],0
Background\5AED24D8.WAV,[[1.]],0
Background\5AD3B04A.WAV,[[1.]],0
Background\5B045048.WAV,[[1.]],0
Background\5AF4892D.WAV,[[1.]],0
Background\5AC9A51F.WAV,[[1.]],0
Background\600D6735.WAV,[[1.]],0
Background\5B129E03.WAV,[[1.]],0
Background\600C8FE3.WAV,[[1.]],0
Background\5B0FC136.WAV,[[1.]],0
Background\5AD4CD16.WAV,[[1.]],0
Background\5AEDFEF7.WAV,[[1.]],0
Background\5B075E13.WAV,[[1.]],0
Background\5B074507.WAV,[[1.]],0
Background\5B01D53C.WAV,[[1.]],0
Background\5B12B63F.WAV,[[1.]],0
Background\5B057009.WAV,[[1.]],0
Background\5AE954C5.WAV,[[1.]],0
Background\5AFF1767.WAV,[[1.]],0
Background\6021745A.WAV,[[1.]],0
Background\5B078FF9.WAV,[[1.]],0
Background\601EEF25.WAV,[[1.]],0
Background\5B12EE24.WAV,[[1.]],0
Background\5B1B89E6.WAV,[[1.]],0
Background\5AECF634.WAV,[[1.]],0
Background\60183A91.WAV,[[1.]],0
Background\60195DFA.WAV,[[1.]],0
Background\5B0F6933.WAV,[[1.]],0
Background\601EB66D.WAV,[[1.]],0
Background\5B02A198.WAV,[[1.]],0
Background\5AD1F11D.WAV,[[1.]],0
Background\600D2DF1.WAV,[[1.]],0
Background\6020F040.WAV,[[1.]],0
Background\60187D91.WAV,[[1.]],0
Background\5AF13A52.WAV,[[1.]],0
Background\5B129F76.WAV,[[1.]],0
Gunshot\58FBC5439a77c361-6bb6-4e31-bd32-b2347d7ce499.WAV,[[1.]],1
Background\5ACC1F51.WAV,[[1.]],0
Background\5AF4433E.WAV,[[1.]],0
Background\602314EA.WAV,[[1.]],0
Background\5AF0A37A.WAV,[[1.]],0
Gunshot\5B889931_11da9b6e57-cf8b-4752-a63c-e57ded5b327d63b30345-9462-42ee-9aa8-4ee7476cc11aa84de365-9b4d-4de1-865e-c2e4ff453ae8.WAV,[[1.]],1
Background\5AD4DA18.WAV,[[1.]],0
Gunshot\58FBBD80fd192559-79ca-4450-89de-82e0db68ee46.WAV,[[1.]],1
Background\5AE1416A.WAV,[[1.]],0
Background\60214483.WAV,[[1.]],0
Background\601C115B.WAV,[[1.]],0
Background\600E72D4.WAV,[[1.]],0
Background\5AD4D4F3.WAV,[[1.]],0
Background\601ADA71.WAV,[[1.]],0
Background\5B00CED3.WAV,[[1.]],0
Background\5AE743E1.WAV,[[1.]],0
Background\5AF85535.WAV,[[1.]],0
Background\60228A14.WAV,[[1.]],0
Background\5B04805B.WAV,[[1.]],0
Background\5AD7DD2B.WAV,[[1.]],0
Background\601A0688.WAV,[[1.]],0
Background\5B1D0970.WAV,[[1.]],0
Background\5B040E3E.WAV,[[1.]],0
Background\600E8675.WAV,[[1.]],0
Background\5AD1564D.WAV,[[1.]],0
Background\60225EB8.WAV,[[1.]],0
Background\5B16E049.WAV,[[1.]],0
Background\5AF8219E.WAV,[[1.]],0
Background\5AEF6A56.WAV,[[1.]],0
Background\5B1869FC.WAV,[[1.]],0
Background\5AF86866.WAV,[[1.]],0
Background\5AD79939.WAV,[[1.]],0
Background\5AF58B20.WAV,[[1.]],0
Background\600F6FC7.WAV,[[1.]],0
Background\600ECD18.WAV,[[1.]],0
Background\5B142CAF.WAV,[[1.]],0
Background\601060F2.WAV,[[1.]],0
Background\5AED3C1F.WAV,[[1.]],0
Background\5B174184.WAV,[[1.]],0
Background\5B031BDD.WAV,[[1.]],0
Background\5AFB84F1.WAV,[[1.]],0
Background\5B1C525D.WAV,[[1.]],0
Background\5AD5012A.WAV,[[1.]],0
Background\5B001DE2.WAV,[[1.]],0
Background\5AEA1A93.WAV,[[1.]],0
Background\5AFEEC40.WAV,[[1.]],0
Background\5B081CFA.WAV,[[1.]],0
Background\601BDF2D.WAV,[[1.]],0
Background\5B05AD81.WAV,[[1.]],0
Background\601F0EE3.WAV,[[1.]],0
Background\601A932A.WAV,[[1.]],0
Background\60119D82.WAV,[[1.]],0
Background\5ACC24DC.WAV,[[1.]],0
Background\5AFD51CC.WAV,[[1.]],0
Background\5B0D426B.WAV,[[1.]],0
Background\5B19C95B.WAV,[[1.]],0
Background\5B059204.WAV,[[1.]],0
Background\5ADC17D0.WAV,[[1.]],0
Background\5AEC7C88.WAV,[[1.]],0
Background\5AF1855A.WAV,[[1.]],0
Background\5AEF392E.WAV,[[1.]],0
Background\601C773A.WAV,[[1.]],0
Background\5AFC8E22.WAV,[[1.]],0
Background\600F0BAC.WAV,[[1.]],0
Background\5AED2B03.WAV,[[1.]],0
Background\5B02A229.WAV,[[1.]],0
Background\6019CC49.WAV,[[1.]],0
Gunshot\5B5F992B_651937038-bf2d-420d-89d5-5711bb27bc168eacc4e3-b598-4809-ab94-9dea35c1cc99cb5dfbfa-c4b7-4c7e-8a89-c821d4f87298.WAV,[[1.]],1
Background\5B17FB61.WAV,[[1.]],0
Gunshot\58FBBD40b226dd58-51a2-4cdc-b0be-9114f90f4d31.WAV,[[1.]],1
Background\5AFF5860.WAV,[[1.]],0
Background\5B01692E.WAV,[[1.]],0
Background\5AD3A6E9.WAV,[[1.]],0
Background\5AF77C2B.WAV,[[1.]],0
Background\60225F63.WAV,[[1.]],0
Background\5AF5BF76.WAV,[[1.]],0
Background\5ADFA3DD.WAV,[[1.]],0
Background\5B103A99.WAV,[[1.]],0
Background\5AEDE446.WAV,[[1.]],0
Background\5AFC80FB.WAV,[[1.]],0
Background\5B1565EF.WAV,[[1.]],0
Background\5AEE1886.WAV,[[1.]],0
Background\5B045193.WAV,[[1.]],0
Background\6012C5C7.WAV,[[1.]],0
Background\5B19E415.WAV,[[1.]],0
Background\5AEDDC8D.WAV,[[1.]],0
Background\5AFB0AD8.WAV,[[1.]],0
Background\6023306A.WAV,[[1.]],0
Background\6012AB4C.WAV,[[1.]],0
Background\5AF0B598.WAV,[[1.]],0
Background\5B17EC7A.WAV,[[1.]],0
Background\601BF014.WAV,[[1.]],0
Background\600FBF17.WAV,[[1.]],0
Background\5AEB6E1D.WAV,[[1.]],0
Background\5B142A07.WAV,[[1.]],0
Background\5AD01B98.WAV,[[1.]],0
Background\5ADA4B89.WAV,[[1.]],0
Background\601FE8FE.WAV,[[1.]],0
Background\5AFE929D.WAV,[[1.]],0
Background\601EE29B.WAV,[[1.]],0
Background\5B1E8161.WAV,[[1.]],0
Gunshot\58FBBD406f888e11-66fd-4cbb-9bba-23d3639d5617.WAV,[[1.]],1
Background\5B02E42A.WAV,[[1.]],0
Background\5AF09CDC.WAV,[[1.]],0
Background\601F4BB3.WAV,[[1.]],0
Background\600F73BE.WAV,[[1.]],0
Background\600EE4EA.WAV,[[1.]],0
Background\5B0DA557.WAV,[[1.]],0
Background\60173574.WAV,[[1.]],0
Background\5B1209E1.WAV,[[1.]],0
Background\600F26D9.WAV,[[1.]],0
Background\5AFC3F5B.WAV,[[1.]],0
Background\5AC94EB2.WAV,[[1.]],0
Background\5AD0FF9F.WAV,[[1.]],0
Background\5B12951C.WAV,[[1.]],0
Background\5AF9B71A.WAV,[[1.]],0
Background\5B10400B.WAV,[[1.]],0
Background\5B0AE605.WAV,[[1.]],0
Background\5AFE1C66.WAV,[[1.]],0
Background\60170749.WAV,[[1.]],0
Background\5AD690A2.WAV,[[1.]],0
Background\601B7A47.WAV,[[1.]],0
Background\5AD905FC.WAV,[[1.]],0
Background\5AFB8565.WAV,[[1.]],0
Background\5B043D6F.WAV,[[1.]],0
Background\5AFE282C.WAV,[[1.]],0
Background\5AD27AC2.WAV,[[1.]],0
Background\5B0572C6.WAV,[[1.]],0
Background\5AFF3F8E.WAV,[[1.]],0
Background\5ACCE646.WAV,[[1.]],0
Background\5B1EB859.WAV,[[1.]],0
Background\60228969.WAV,[[1.]],0
Background\5AD44CF4.WAV,[[1.]],0
Background\601D6F55.WAV,[[1.]],0
Background\5B19BD39.WAV,[[1.]],0
Background\5AD8E1C5.WAV,[[1.]],0
Background\5B16DE39.WAV,[[1.]],0
Background\5AF58D15.WAV,[[1.]],0
Background\6019C0AC.WAV,[[1.]],0
Background\6010F730.WAV,[[1.]],0
Background\6022929C.WAV,[[1.]],0
Background\5AF9B519.WAV,[[1.]],0
Background\5B188779.WAV,[[1.]],0
Background\5B04FD10.WAV,[[1.]],0
Background\5ADE60F4.WAV,[[1.]],0
Background\5B04BCFC.WAV,[[1.]],0
Background\5B1C1BED.WAV,[[1.]],0
Background\5B041258.WAV,[[1.]],0
Background\600F69E4.WAV,[[1.]],0
Background\5ACFBAEC.WAV,[[1.]],0
Background\5B149EA3.WAV,[[1.]],0
Background\602189D3.WAV,[[1.]],0
Background\5AD807EB.WAV,[[1.]],0
Background\60236891.WAV,[[1.]],0
Background\601D4449.WAV,[[1.]],0
Background\5B1AB470.WAV,[[1.]],0
Background\5AD372DC.WAV,[[1.]],0
Background\5B01ECEF.WAV,[[1.]],0
Background\5AC9FDFC.WAV,[[1.]],0
Background\5ADFEC60.WAV,[[1.]],0
Background\5AFE2747.WAV,[[1.]],0
Background\5AED8793.WAV,[[1.]],0
Gunshot\5B1F413B_63623bac1-3fc8-4c93-b5f1-a6bf2e84a57e14cc0f8a-eba2-4e25-9366-9cd2b174632aa4ef8dd7-40be-4622-b152-c7c591ba4d91.WAV,[[1.]],1
Background\5AD12BCE.WAV,[[1.]],0
Background\5B15C123.WAV,[[1.]],0
Background\602209DE.WAV,[[1.]],0
Background\5ADA1252.WAV,[[1.]],0
Background\60176973.WAV,[[1.]],0
Background\5B1D0702.WAV,[[1.]],0
Background\5B104156.WAV,[[1.]],0
Background\5ADA869D.WAV,[[1.]],0
Background\5B1C3ACA.WAV,[[1.]],0
Background\5AC9AF13.WAV,[[1.]],0
Background\5AF0EA9A.WAV,[[1.]],0
Background\600F8CE3.WAV,[[1.]],0
Background\601B2FA6.WAV,[[1.]],0
Background\601A9EE2.WAV,[[1.]],0
Background\5B1743A7.WAV,[[1.]],0
Background\5AD8F586.WAV,[[1.]],0
Background\600A271A.WAV,[[1.]],0
Background\5B0D3B74.WAV,[[1.]],0
Background\600A1F89.WAV,[[1.]],0
Background\5AD9B0BE.WAV,[[1.]],0
Background\60194FAF.WAV,[[1.]],0
Background\600F21C6.WAV,[[1.]],0
Background\5B0DB7F6.WAV,[[1.]],0
Background\601AE1F3.WAV,[[1.]],0
Background\5B1D2BB2.WAV,[[1.]],0
Background\60221A36.WAV,[[1.]],0
Background\5B0445D7.WAV,[[1.]],0
Background\601C77E3.WAV,[[1.]],0
Background\5B182B36.WAV,[[1.]],0
Background\5AF2EA6F.WAV,[[1.]],0
Background\5ADB98C0.WAV,[[1.]],0
Background\600CAFD2.WAV,[[1.]],0
Background\5AD74151.WAV,[[1.]],0
Background\5AD80706.WAV,[[1.]],0
Background\5B1B9C24.WAV,[[1.]],0
Background\5B17EC5B.WAV,[[1.]],0
Background\6021DD93.WAV,[[1.]],0
Background\5AF0BC52.WAV,[[1.]],0
Background\5AECA3FC.WAV,[[1.]],0
Background\5B16D105.WAV,[[1.]],0
Background\5B15B706.WAV,[[1.]],0
Background\5AF097EB.WAV,[[1.]],0
Background\5AFF5778.WAV,[[1.]],0
Background\60111007.WAV,[[1.]],0
Background\5B1E7B8E.WAV,[[1.]],0
Background\5B0AE6BC.WAV,[[1.]],0
Background\60219EBE.WAV,[[1.]],0
Background\600FF240.WAV,[[1.]],0
Background\5AF5952C.WAV,[[1.]],0
Background\5AE7B6F8.WAV,[[1.]],0
